State,State abbreviation,FIPS State code,State nameplate capacity (MW),State annual heat input from combustion (MMBtu),State ozone season heat input from combustion (MMBtu),State total annual heat input (MMBtu),State total ozone season heat input (MMBtu),State annual net generation (MWh),State ozone season net generation (MWh),State annual NOx emissions (tons),State ozone season NOx emissions (tons),State annual SO2 emissions (tons),State annual CO2 emissions (tons),State annual CH4 emissions (lbs),State annual N2O emissions (lbs), State annual CO2 equivalent emissions (tons) ,State annual Hg emissions (lbs),State annual NOx total output emission rate (lb/MWh),State ozone season NOx total output emission rate (lb/MWh),State annual SO2 total output emission rate (lb/MWh),State annual CO2 total output emission rate (lb/MWh),State annual CH4 total output emission rate (lb/MWh),State annual N2O total output emission rate (lb/MWh),State annual CO2 equivalent total output emission rate (lb/MWh),State annual Hg total output emission rate (lb/MWh),State annual NOx input emission rate (lb/MMBtu),State ozone season NOx input emission rate (lb/MMBtu),State annual SO2 input emission rate (lb/MMBtu),State annual CO2 input emission rate (lb/MMBtu),State annual Hg input emission rate (lb/MMBtu),State annual NOx combustion output emission rate (lb/MWh),State ozone season NOx combustion output emission rate (lb/MWh),State annual SO2 combustion output emission rate (lb/MWh),State annual CO2 combustion output emission rate (lb/MWh),State annual CH4 combustion output emission rate (lb/MWh),State annual N2O combustion output emission rate (lb/MWh),State annual Hg combustion output emission rate (lb/MWh),State annual NOx coal output emission rate (lb/MWh),State annual NOx oil output emission rate (lb/MWh),State annual NOx gas output emission rate (lb/MWh),State annual NOx fossil fuel output emission rate (lb/MWh),State ozone season NOx coal output emission rate (lb/MWh),State ozone season NOx oil output emission rate (lb/MWh),State ozone season NOx gas output emission rate (lb/MWh),State ozone season Nox fossil fuel output emission rate (lb/MWh),State annual SO2 coal output emission rate (lb/MWh),State annual SO2 oil output emission rate (lb/MWh),State annual SO2 gas output emission rate (lb/MWh),State annual SO2 fossil fuel output emission rate (lb/MWh),State annual CO2 coal output emission rate (lb/MWh),State annual CO2 oil output emission rate (lb/MWh),State annual CO2 gas output emission rate (lb/MWh),State annual CO2 fossil fuel output emission rate (lb/MWh),State annual Hg coal output emission rate (lb/MWh),State annual Hg fossil fuel output emission rate (lb/MWh),State annual NOx coal input emission rate (lb/MMBtu),State annual NOx oil input emission rate (lb/MMBtu),State annual NOx gas input emission rate (lb/MMBtu),State annual NOx fossil fuel input emission rate (lb/MMBtu),State ozone season NOx coal input emission rate (lb/MMBtu),State ozone season NOx oil input emission rate (lb/MMBtu),State ozone season NOx gas input emission rate (lb/MMBtu),State ozone season NOx fossil fuel input emission rate (lb/MMBtu),State annual SO2 coal input emission rate (lb/MMBtu),State annual SO2 oil input emission rate (lb/MMBtu),State annual SO2 gas input emission rate (lb/MMBtu),State annual SO2 fossil fuel input emission rate (lb/MMBtu),State annual CO2 coal input emission rate (lb/MMBtu),State annual CO2 oil input emission rate (lb/MMBtu),State annual CO2 gas input emission rate (lb/MMBtu),State annual CO2 fossil fuel input emission rate (lb/MMBtu),State annual Hg coal input emission rate (lb/MMBtu),State annual Hg fossil fuel input emission rate (lb/MMBtu),State annual NOx non-baseload output emission rate (lb/MWh),State ozone season NOx non-baseload output emission rate (lb/MWh),State annual SO2 non-baseload output emission rate (lb/MWh) ,State annual CO2 non-baseload  output emission rate (lb/MWh) ,State annual CH4 non-baseload output emission rate (lb/MWh),State annual N2O non-baseload output emission rate (lb/MWh),State annual Hg non-baseload  output emission rate (lb/MWh) ,State annual coal net generation (MWh),State annual oil net generation (MWh),State annual gas net generation (MWh),State annual nuclear net generation (MWh),State annual hydro net generation (MWh),State annual biomass net generation (MWh),State annual wind net generation (MWh),State annual solar net generation (MWh),State annual geothermal net generation (MWh),State annual other fossil net generation (MWh),State annual other unknown/ purchased fuel net generation (MWh),State annual total nonrenewables net generation (MWh),State annual total renewables net generation (MWh),State annual total nonhydro renewables net generation (MWh),State annual total combustion net generation (MWh),State annual total noncombustion net generation (MWh),State coal generation percent (resource mix),State oil generation percent (resource mix),State gas generation percent (resource mix),State nuclear generation percent (resource mix),State hydro generation percent (resource mix),State biomass generation percent (resource mix),State wind generation percent (resource mix),State solar generation percent (resource mix),State geothermal generation percent (resource mix),State other fossil  generation percent (resource mix),State other unknown/ purchased fuel generation percent (resource mix),State total nonrenewables generation percent (resource mix),State total renewables generation percent (resource mix),State total nonhydro renewables generation percent (resource mix),State total combustion generation percent (resource mix),State total noncombustion generation percent (resource mix)
Nevada,NV,32,19954,235577759,114006600,308836855,145670915,39228694,18535113,9362,4865,3118,15101321,1067135,133605,15133234,--,0,1,0,770,0,0,772,--,0,0,0,128,--,1,1,0,969,0,0,--,2,,0,1,2,,0,1,2,,0,0,2326,,860,962,--,--,0,,0,0,0,,0,0,0,,0,0,210,,119,128,--,--,1,1,0,1048,0,0,--,2166831,10985,28921612,0,1789219,55264,343865,2565749,3353399,742,21028,31121198,8107496,6318277,31176462,8052232,6,0,74,0,5,0,1,7,9,0,0,79,21,16,80,21
New York,NY,36,51336,528372701,279825440,1249039942,574291987,134090833,61510015,22847,11786,9164,31110393,4127019,523264,31234833,--,0,0,0,464,0,0,466,--,0,0,0,118,--,1,1,0,1003,0,0,--,2,1,0,0,2,1,0,0,8,0,0,0,2019,1215,939,1000,--,--,0,0,0,0,0,0,0,0,1,0,0,0,206,120,119,123,--,--,1,1,0,1104,0,0,--,1770238,639490,56470524,41570990,26417302,3114692,3940180,139611,0,0,27806,100479048,33611785,7194483,62022750,72068083,1,1,42,31,20,2,3,0,0,0,0,75,25,5,46,54
Ohio,OH,39,46931,950424128,437085413,1143037873,517853859,118922078,52902885,59880,26634,106170,87167528,14892742,2587190,87724916,--,1,1,2,1466,0,0,1475,--,0,0,0,183,--,1,1,2,1738,0,0,--,2,1,0,1,1,1,0,1,3,4,0,2,2098,2832,920,1754,--,--,0,0,0,0,0,0,0,0,0,0,0,0,206,210,119,185,--,--,2,1,3,1979,0,0,--,68775164,1181963,28941687,16817386,500320,722100,1245337,65558,0,732620,-60057,116388763,2533315,2032995,100293477,18628601,58,1,24,14,0,1,1,0,0,1,0,98,2,2,84,16
Oklahoma,OK,40,33525,523660528,256529210,732746391,337939972,78655008,36258709,27175,13619,50196,41046732,4958960,829944,41227443,--,1,1,1,1044,0,0,1048,--,0,0,0,157,--,1,1,2,1463,0,0,--,2,29,1,1,2,29,1,1,5,3,0,2,2256,1578,971,1475,--,--,0,3,0,0,0,3,0,0,0,0,0,0,201,163,119,157,--,--,1,1,2,1638,0,0,--,19158044,17261,36529086,0,2485995,367821,20069089,5436,0,22275,0,55726666,22928341,20442346,56094487,22560520,24,0,46,0,3,1,26,0,0,0,0,71,29,26,71,29
Oregon,OR,41,19278,153178915,70396315,540287112,208850229,60181812,23453240,10599,5248,4192,9204524,1225029,163928,9242796,--,0,0,0,306,0,0,307,--,0,0,0,120,--,1,1,0,1009,0,0,--,2,0,1,1,2,0,1,1,4,0,0,0,2119,0,930,1062,--,--,0,0,0,0,0,0,0,0,0,0,0,0,210,0,116,129,--,--,1,1,1,1052,0,0,--,1898202,4850,15306661,0,34549366,1041440,7157128,40936,183700,0,-472,17209241,42972570,8423204,18250681,41931130,3,0,25,0,57,2,12,0,0,0,0,29,71,14,30,70
Pennsylvania,PA,42,68559,1135537271,537283988,2057503422,918194168,215066508,96266102,88301,36696,103118,91988694,11149191,2443317,92483567,--,1,1,1,855,0,0,860,--,0,0,0,162,--,1,1,2,1451,0,0,--,3,2,0,1,2,2,0,1,4,0,0,2,2180,1324,860,1467,--,--,0,0,0,0,0,0,0,0,0,0,0,0,208,120,119,167,--,--,2,2,2,1624,0,0,--,54672030,362715,68049155,82924011,1812683,3151159,3476246,74805,0,537394,6311,206551616,8514893,6702210,126778763,88287745,25,0,32,39,1,2,2,0,0,0,0,96,4,3,59,41
Rhode Island,RI,44,2398,50014933,27143027,50414889,27274721,6564885,3537335,801,345,75,2858424,108586,11033,2861274,--,0,0,0,871,0,0,872,--,0,0,0,114,--,0,0,0,877,0,0,--,0,11,0,0,0,7,0,0,0,1,0,0,0,1011,904,905,--,--,0,2,0,0,0,1,0,0,0,0,0,0,0,163,119,119,--,--,0,0,0,905,0,0,--,0,26283,6290503,0,2128,204776,26532,14663,0,0,0,6316786,248099,245971,6521562,43323,0,0,96,0,0,3,0,0,0,0,0,96,4,4,99,1
South Carolina,SC,45,31485,372278469,182232473,976734317,428853023,96985764,42557221,13683,6623,11636,30522786,2392333,893423,30686386,--,0,0,0,629,0,0,633,--,0,0,0,164,--,1,1,1,1530,0,0,--,1,191,0,1,1,192,0,1,1,22,0,1,2054,10934,975,1590,--,--,0,3,0,0,0,3,0,0,0,0,0,0,201,163,119,171,--,--,1,1,0,1541,0,0,--,21002913,113862,16366854,55825916,1249474,2376353,0,4971,0,45420,0,93354965,3630798,2381324,39905402,57080361,22,0,17,58,1,3,0,0,0,0,0,96,4,3,41,59
South Dakota,SD,46,5438,28709961,13524226,95968597,41125959,10289416,4375162,1063,511,729,2640861,508920,73261,2657561,--,0,0,0,513,0,0,517,--,0,0,0,184,--,1,1,0,1758,0,0,--,1,26,0,1,1,20,1,1,1,7,0,0,2068,3966,1053,1758,--,--,0,1,0,0,0,1,0,0,0,0,0,0,210,163,119,184,--,--,1,1,0,1592,0,0,--,2082681,2793,918561,0,4132504,0,3152513,364,0,0,0,3004035,7285381,3152877,3004035,7285381,20,0,9,0,40,0,31,0,0,0,0,29,71,31,29,71
Tennessee,TN,47,27973,421392634,219641025,794625948,368972841,79340633,36598203,20342,10280,31861,39363688,5839158,1186808,39607119,--,1,1,1,992,0,0,998,--,0,0,0,187,--,1,1,1,1807,0,0,--,1,31,0,1,1,31,0,1,2,3,0,1,2130,1574,911,1832,--,--,0,3,0,0,0,3,0,0,0,0,0,0,205,165,119,189,--,--,1,1,1,1795,0,0,--,31167634,121581,11318515,29578086,6070115,933367,37747,78617,0,34302,669,72220787,7119846,1049731,43576068,35764565,39,0,14,37,8,1,0,0,0,0,0,91,9,1,55,45
Texas,TX,48,182434,2985184262,1504099539,3978078953,1901679448,453941342,215684288,137387,68234,247401,238211887,35686431,5036520,239363719,--,1,1,1,1050,0,0,1055,--,0,0,0,160,--,1,1,1,1352,0,0,--,1,4,0,1,1,5,0,1,4,2,0,1,2291,2298,864,1361,--,--,0,0,0,0,0,0,0,0,0,0,0,0,212,171,119,160,--,--,1,1,2,1402,0,0,--,121230933,196422,225976260,42079445,1342005,1682695,57530784,730810,0,2516118,655870,392655048,61286294,59944289,352258298,101683044,27,0,50,9,0,0,13,0,0,1,0,87,14,13,78,22
Utah,UT,49,11044,331253926,144762442,360920829,159404306,38133928,17025840,33874,14266,16750,31029039,6314639,927132,31239016,--,2,2,1,1627,0,0,1638,--,0,0,0,187,--,2,2,1,1772,0,0,--,2,26,0,2,2,25,0,2,1,2,0,1,2073,1265,888,1777,--,--,0,3,0,0,0,3,0,0,0,0,0,0,205,163,118,188,--,--,2,2,1,1611,0,0,--,25939443,31552,8691320,0,759542,88855,822282,1053661,485094,54099,208080,34924494,3209434,2449892,35013349,3120579,68,0,23,0,2,0,2,3,1,0,1,92,8,6,92,8
Virginia,VA,51,34581,546834778,271995345,871562516,409912838,92554816,43736507,25777,12029,11805,37660633,7661656,1070008,37900269,--,1,1,0,814,0,0,819,--,0,0,0,138,--,1,1,0,1205,0,0,--,1,5,0,1,1,5,0,1,1,1,0,0,1925,1770,901,1243,--,--,0,0,0,0,0,0,0,0,0,0,0,0,192,162,117,147,--,--,1,1,0,1168,0,0,--,16499412,535361,40904843,29731895,308826,4553572,0,20908,0,0,0,87671511,4883306,4574480,62493188,30061629,18,1,44,32,0,5,0,0,0,0,0,95,5,5,68,33
Vermont,VT,50,796,5018363,2128269,18199167,5906626,1911207,600372,340,142,12,54364,307674,40412,63858,--,0,0,0,57,0,0,67,--,0,0,0,22,--,1,2,0,225,1,0,--,0,8,0,8,0,8,0,8,0,4,0,4,0,3251,0,3251,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,163,--,--,2,2,0,378,1,0,--,0,4017,1965,0,1077517,477495,291182,59031,0,0,0,5982,1905225,827708,483477,1427730,0,0,0,0,56,25,15,3,0,0,0,0,100,43,25,75
Washington,WA,53,34016,154592822,77762979,1052800553,437156736,114086583,47528498,8507,4111,2841,10658190,1138469,322734,10720168,--,0,0,0,187,0,0,188,--,0,0,0,138,--,1,1,0,1179,0,0,--,2,33,0,1,2,33,0,1,1,2,0,0,2434,1637,868,1320,--,--,0,3,0,0,0,3,0,0,0,0,0,0,210,146,119,154,--,--,1,1,0,1341,0,0,--,4601726,21965,10982248,9625622,78343491,2067580,8041847,727,0,401642,-267,25632937,88453645,10110154,18074895,96011687,4,0,10,8,69,2,7,0,0,0,0,23,78,9,16,84
Wisconsin,WI,55,23414,494476945,237890020,639866226,298824492,64966611,29951126,21867,10334,16382,45115419,4673330,1287093,45362615,--,1,1,1,1389,0,0,1396,--,0,0,0,182,--,1,1,1,1787,0,0,--,1,1,0,1,1,1,0,1,1,3,0,1,2272,1911,878,1839,--,--,0,0,0,0,0,0,0,0,0,0,0,0,209,161,119,188,--,--,1,1,1,1735,0,0,--,33362841,147111,15472759,10151394,2795258,1482525,1515261,2671,0,7168,29624,59170897,5795714,3000457,50502027,14464584,51,0,24,16,4,2,2,0,0,0,0,91,9,5,78,22
West Virginia,WV,54,20626,732365130,323179568,760711075,332490433,75942968,32915650,50513,21219,44840,75022431,16049844,2538768,75584463,--,1,1,1,1976,0,0,1991,--,0,0,0,205,--,1,1,1,2059,0,0,--,1,0,1,1,1,0,1,1,1,0,0,1,2066,0,1303,2059,--,--,0,0,0,0,0,0,0,0,0,0,0,0,206,0,119,205,--,--,1,1,1,2033,0,0,--,71512961,122669,1224567,0,1638247,0,1432154,0,0,24651,-12281,72872567,3070401,1432154,72872567,3070401,94,0,2,0,2,0,2,0,0,0,0,96,4,2,96,4
Wyoming,WY,56,13744,454360591,194989622,503881718,213032485,46656630,19788503,36848,15969,32523,47269241,10384822,1509908,47612317,--,2,2,1,2026,0,0,2041,--,0,0,0,208,--,2,2,2,2289,0,0,--,2,34,4,2,2,34,3,2,2,3,0,2,2332,1710,955,2325,--,--,0,3,0,0,0,3,0,0,0,0,0,0,210,163,118,209,--,--,2,2,2,2291,0,0,--,40026874,55636,788143,0,973488,0,4389338,0,0,358138,65014,41293804,5362826,4389338,41293804,5362826,86,0,2,0,2,0,9,0,0,1,0,89,12,9,89,12
